zipcode,block,lot,cd,schooldist,council,firecomp,policeprct,healtharea,sanitboro,sanitsub,zonedist1,spdist1,ltdheight,landuse,ownertype,lotarea,bldgarea,resarea,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,assessland,assesstot,yearbuilt,borocode,xcoord,ycoord,edesignum,sanitdistrict,healthcenterdistrict,pfirm15_flag,last_modif
10309,7494.0,90.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,C4-1,1.0,0.0,11.0,C,7200.0,0.0,1500.0,0.0,0.0,0.0,0.0,60.0,120.0,0.0,0.0,0.0,0.0,N,5.0,71550.0,71550.0,1920.0,5.0,917790.0,131969.0,0.0,3.0,51.0,0.0,0.0
10309,7494.0,183.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,C4-1,1.0,0.0,11.0,C,4000.0,0.0,1500.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,N,5.0,40500.0,40500.0,1920.0,5.0,918062.0,132011.0,0.0,3.0,51.0,0.0,0.0
10309,7494.0,95.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,C4-1,1.0,0.0,11.0,C,82200.0,0.0,1500.0,0.0,0.0,0.0,0.0,200.0,447.0,0.0,0.0,0.0,0.0,Y,5.0,693900.0,693900.0,1920.0,5.0,918115.0,132049.0,0.0,3.0,51.0,0.0,0.0
10309,7494.0,8.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,C4-1,1.0,0.0,11.0,C,75000.0,0.0,1500.0,0.0,0.0,0.0,0.0,261.0,220.0,0.0,0.0,0.0,0.0,Y,5.0,633600.0,633600.0,1920.0,5.0,917854.0,132111.0,0.0,3.0,51.0,0.0,0.0
10309,7355.0,1.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,,2147.0,0.0,1500.0,0.0,0.0,0.0,0.0,107.25,61.07,0.0,0.0,0.0,0.0,Y,5.0,147.0,147.0,1920.0,5.0,922682.0,132282.0,0.0,3.0,51.0,0.0,0.0
10309,7356.0,116.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,,1400.0,0.0,1500.0,0.0,0.0,0.0,0.0,40.0,52.0,0.0,0.0,0.0,0.0,Y,5.0,1132.0,1132.0,1920.0,5.0,922496.0,132519.0,0.0,3.0,51.0,0.0,0.0
10309,7356.0,8.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,0.0,,3826.0,0.0,1500.0,1.0,0.0,0.0,0.0,45.27,100.0,0.0,0.0,0.0,0.0,Y,5.0,450.0,10350.0,1920.0,5.0,922484.0,132598.0,0.0,3.0,51.0,0.0,0.0
10309,7452.0,1.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,2041.0,0.0,1500.0,0.0,0.0,0.0,0.0,279.0,200.0,0.0,0.0,0.0,0.0,N,5.0,552600.0,552600.0,1920.0,5.0,920236.0,133144.0,0.0,3.0,51.0,0.0,0.0
10309,7349.0,39.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,,8000.0,0.0,1500.0,0.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,N,5.0,4934.0,4934.0,1920.0,5.0,923138.0,133146.0,0.0,3.0,51.0,0.0,0.0
10309,7453.0,10.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,1245.0,0.0,1500.0,0.0,0.0,0.0,0.0,50.0,290.0,0.0,0.0,0.0,0.0,N,5.0,143550.0,143550.0,1920.0,5.0,920163.0,133156.0,0.0,3.0,51.0,0.0,0.0
10309,7453.0,1.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,7207.0,0.0,1500.0,0.0,0.0,0.0,0.0,200.0,301.0,0.0,0.0,0.0,0.0,Y,5.0,595800.0,595800.0,1920.0,5.0,920037.0,133178.0,0.0,3.0,51.0,0.0,0.0
10309,7454.0,10.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,2358.0,0.0,1500.0,0.0,0.0,0.0,0.0,50.0,312.0,0.0,0.0,0.0,0.0,Y,5.0,153900.0,153900.0,1920.0,5.0,919929.0,133196.0,0.0,3.0,51.0,0.0,0.0
10309,7459.0,50.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,15076.0,0.0,1500.0,0.0,0.0,0.0,0.0,402.0,100.0,0.0,0.0,0.0,0.0,N,5.0,372150.0,372150.0,1920.0,5.0,919616.0,133208.0,0.0,3.0,51.0,0.0,0.0
10309,7454.0,5.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,6569.0,0.0,1500.0,0.0,0.0,0.0,0.0,120.0,314.0,0.0,0.0,0.0,0.0,Y,5.0,553950.0,553950.0,1920.0,5.0,919849.0,133210.0,0.0,3.0,51.0,0.0,0.0
10309,7454.0,3.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,2474.0,0.0,1500.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,N,5.0,40500.0,40500.0,1920.0,5.0,919775.0,133222.0,0.0,3.0,51.0,0.0,0.0
10309,7454.0,1.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,2617.0,0.0,1500.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,N,5.0,40500.0,40500.0,1920.0,5.0,919738.0,133228.0,0.0,3.0,51.0,0.0,0.0
10309,7349.0,37.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,,43800.0,0.0,1500.0,0.0,0.0,0.0,0.0,80.0,230.0,0.0,0.0,0.0,0.0,Y,5.0,57234.0,57234.0,1920.0,5.0,923079.0,133258.0,0.0,3.0,51.0,0.0,0.0
10309,7459.0,25.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,119092.0,0.0,1500.0,0.0,0.0,0.0,0.0,680.0,405.0,0.0,0.0,0.0,0.0,Y,5.0,2579850.0,2579850.0,1920.0,5.0,919262.0,133265.0,0.0,3.0,51.0,0.0,0.0
10309,7375.0,7.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,,4000.0,0.0,1500.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,N,5.0,7260.0,7260.0,1920.0,5.0,919737.0,133338.0,0.0,3.0,51.0,0.0,0.0
10309,7349.0,136.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,,7031.0,0.0,1500.0,0.0,0.0,0.0,0.0,88.9,79.0,0.0,0.0,0.0,0.0,N,5.0,9240.0,9240.0,1920.0,5.0,922914.0,133339.0,0.0,3.0,51.0,0.0,0.0
10309,7375.0,9.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,4000.0,0.0,1500.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,N,5.0,7260.0,7260.0,1920.0,5.0,919695.0,133345.0,0.0,3.0,51.0,0.0,0.0
10309,7349.0,18.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,,100.0,0.0,1500.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,Y,8.0,144.0,144.0,1920.0,5.0,922262.0,133346.0,0.0,3.0,51.0,0.0,0.0
10309,7374.0,1.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,6D,R3-2,1.0,0.0,11.0,C,48000.0,0.0,1500.0,0.0,0.0,0.0,0.0,240.0,200.0,0.0,0.0,0.0,0.0,N,5.0,83160.0,83160.0,1920.0,5.0,920052.0,133352.0,0.0,3.0,51.0,0.0,0.0
10309,6899.0,29.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,C,13130.0,0.0,1500.0,0.0,0.0,0.0,0.0,101.92,141.5,0.0,0.0,0.0,0.0,Y,5.0,2319.0,2319.0,1920.0,5.0,927632.0,131368.0,0.0,3.0,51.0,0.0,0.0
10309,6896.0,101.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,800.0,0.0,1500.0,0.0,0.0,0.0,0.0,22.0,100.0,0.0,0.0,0.0,0.0,Y,5.0,120.0,120.0,1920.0,5.0,927718.0,131476.0,0.0,3.0,51.0,0.0,0.0
10309,6901.0,267.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,C,222472.0,0.0,1500.0,0.0,0.0,0.0,0.0,236.0,326.0,0.0,0.0,0.0,0.0,Y,5.0,46440.0,46440.0,1920.0,5.0,927502.0,131481.0,0.0,3.0,51.0,0.0,0.0
10309,6654.0,24.0,3.0,31.0,51.0,E164,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,4100.0,0.0,1500.0,0.0,0.0,0.0,0.0,45.0,93.0,0.0,0.0,0.0,0.0,Y,5.0,5491.0,5491.0,1920.0,5.0,928973.0,131530.0,0.0,3.0,51.0,0.0,0.0
10309,6903.0,1.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,C,36809.0,0.0,1500.0,0.0,0.0,0.0,0.0,149.71,204.52,0.0,0.0,0.0,0.0,Y,3.0,5760.0,5760.0,1920.0,5.0,927047.0,131554.0,0.0,3.0,51.0,0.0,0.0
10309,6896.0,94.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,2200.0,0.0,1500.0,0.0,0.0,0.0,0.0,22.0,100.0,0.0,0.0,0.0,0.0,N,5.0,595.0,595.0,1920.0,5.0,927938.0,131563.0,0.0,3.0,51.0,0.0,0.0
10309,6896.0,30.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,5235.0,0.0,1500.0,0.0,0.0,0.0,0.0,51.0,105.0,0.0,0.0,0.0,0.0,Y,5.0,5674.0,5674.0,1920.0,5.0,927751.0,131569.0,0.0,3.0,51.0,0.0,0.0
10309,6858.0,10.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,3250.0,0.0,1500.0,0.0,0.0,0.0,0.0,20.0,117.0,0.0,0.0,0.0,0.0,Y,3.0,42300.0,42300.0,1920.0,5.0,928280.0,131597.0,0.0,3.0,51.0,0.0,0.0
10309,6902.0,1.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,C,37013.0,0.0,1500.0,0.0,0.0,0.0,0.0,160.0,210.0,0.0,0.0,0.0,0.0,Y,3.0,49351.0,49351.0,1920.0,5.0,927070.0,131823.0,0.0,3.0,51.0,0.0,0.0
10309,6859.0,11.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,C,43.0,0.0,1500.0,0.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,Y,8.0,10.0,10.0,1920.0,5.0,928216.0,131876.0,0.0,3.0,51.0,0.0,0.0
10309,6677.0,39.0,3.0,31.0,51.0,E164,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,6480.0,0.0,1500.0,1.0,0.0,0.0,0.0,60.0,108.0,0.0,0.0,0.0,0.0,N,5.0,6908.0,6908.0,1920.0,5.0,929113.0,130136.0,0.0,3.0,51.0,0.0,0.0
10309,6677.0,27.0,3.0,31.0,51.0,E164,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,5000.0,0.0,1500.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,N,5.0,5428.0,5428.0,1920.0,5.0,929022.0,130136.0,0.0,3.0,51.0,0.0,0.0
10309,6680.0,126.0,3.0,31.0,51.0,E164,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,6000.0,0.0,1500.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,N,5.0,3316.0,3316.0,1920.0,5.0,928921.0,130261.0,0.0,3.0,51.0,0.0,0.0
10309,6681.0,41.0,3.0,31.0,51.0,E164,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,9428.0,0.0,1500.0,0.0,0.0,0.0,0.0,40.0,102.0,0.0,0.0,0.0,0.0,Y,5.0,12694.0,12694.0,1920.0,5.0,928704.0,130702.0,0.0,3.0,51.0,0.0,0.0
10309,6681.0,34.0,3.0,31.0,51.0,E164,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,4240.0,0.0,1500.0,0.0,0.0,0.0,0.0,40.0,106.0,0.0,0.0,0.0,0.0,N,5.0,9720.0,9720.0,1920.0,5.0,928803.0,130739.0,0.0,3.0,51.0,0.0,0.0
10309,6681.0,31.0,3.0,31.0,51.0,E164,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,17200.0,0.0,1500.0,0.0,0.0,0.0,0.0,117.0,146.0,0.0,0.0,0.0,0.0,Y,3.0,39300.0,39300.0,1920.0,5.0,928792.0,130800.0,0.0,3.0,51.0,0.0,0.0
10309,6901.0,278.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,C,11072.0,0.0,1500.0,0.0,0.0,0.0,0.0,32.0,346.0,0.0,0.0,0.0,0.0,Y,5.0,819.0,819.0,1920.0,5.0,927169.0,131207.0,0.0,3.0,51.0,0.0,0.0
10309,6896.0,52.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,,6900.0,0.0,1500.0,0.0,0.0,0.0,0.0,58.0,211.0,0.0,0.0,0.0,0.0,Y,5.0,1140.0,1140.0,1920.0,5.0,928219.0,131321.0,0.0,3.0,51.0,0.0,0.0
10309,6896.0,39.0,3.0,31.0,51.0,L084,123.0,800.0,5.0,7E,R3X,1.0,0.0,11.0,C,138339.0,0.0,1500.0,0.0,0.0,0.0,0.0,60.0,438.0,0.0,0.0,0.0,0.0,Y,5.0,21226.0,21226.0,1920.0,5.0,928024.0,131331.0,0.0,3.0,51.0,0.0,0.0
10309,6751.0,230.0,3.0,31.0,51.0,E151,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,C,16000.0,0.0,1500.0,0.0,0.0,0.0,0.0,100.58,100.0,0.0,0.0,0.0,0.0,Y,6.0,9960.0,9960.0,1920.0,5.0,926560.0,129458.0,0.0,3.0,51.0,1.0,0.0
10309,7577.0,40.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,,6777.0,0.0,1500.0,0.0,0.0,0.0,0.0,20.0,131.0,0.0,0.0,0.0,0.0,Y,5.0,7052.0,7052.0,1920.0,5.0,919572.0,129458.0,0.0,3.0,51.0,0.0,0.0
10309,7577.0,39.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,,10727.0,0.0,1500.0,0.0,0.0,0.0,0.0,16.0,90.0,0.0,0.0,0.0,0.0,Y,5.0,11585.0,11585.0,1920.0,5.0,919505.0,129458.0,0.0,3.0,51.0,0.0,0.0
10309,7632.0,151.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,M1-1,1.0,0.0,11.0,,12000.0,0.0,1500.0,0.0,0.0,0.0,0.0,62.72,359.4,0.0,0.0,0.0,0.0,Y,5.0,90450.0,90450.0,1920.0,5.0,917394.0,129472.0,0.0,3.0,51.0,1.0,0.0
10309,7572.0,80.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,,14670.0,0.0,1500.0,1.0,0.0,0.0,0.0,90.0,165.84,0.0,0.0,0.0,0.0,Y,5.0,17914.0,17914.0,1920.0,5.0,919368.0,129475.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,337.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,5650.0,0.0,1500.0,0.0,0.0,0.0,0.0,37.0,154.0,0.0,0.0,0.0,0.0,Y,5.0,60.0,60.0,1920.0,5.0,922527.0,129487.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,293.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,PARK,0.0,0.0,9.0,C,1112.0,0.0,1500.0,0.0,0.0,0.0,0.0,556.0,2.0,0.0,0.0,0.0,0.0,N,8.0,660.0,660.0,1920.0,5.0,922023.0,129488.0,0.0,3.0,51.0,0.0,0.0
10309,7632.0,150.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,M1-1,1.0,0.0,11.0,,450500.0,0.0,1500.0,0.0,0.0,0.0,0.0,436.0,290.0,0.0,0.0,0.0,0.0,Y,5.0,1867950.0,1867950.0,1920.0,5.0,916894.0,129501.0,0.0,3.0,51.0,1.0,0.0
10309,7534.0,335.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,8529.0,0.0,1500.0,0.0,0.0,0.0,0.0,114.0,119.0,0.0,0.0,0.0,0.0,Y,5.0,7405.0,7405.0,1920.0,5.0,922572.0,129551.0,0.0,3.0,51.0,0.0,0.0
10309,7558.0,440.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,,13243.0,0.0,1500.0,0.0,0.0,0.0,0.0,29.06,627.0,0.0,0.0,0.0,0.0,Y,5.0,2100.0,2100.0,1920.0,5.0,921621.0,129572.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,325.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,1.0,,5850.0,3483.0,3483.0,0.0,0.0,2.0,2.0,50.0,117.0,0.0,0.0,0.0,1.0,N,5.0,5127.0,5127.0,1920.0,5.0,922684.0,129620.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,332.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,5875.0,0.0,1500.0,0.0,0.0,0.0,0.0,47.0,123.0,0.0,0.0,0.0,0.0,Y,5.0,4858.0,4858.0,1920.0,5.0,922562.0,129622.0,0.0,3.0,51.0,0.0,0.0
10309,6805.0,193.0,3.0,31.0,51.0,E151,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,11652.0,0.0,1500.0,0.0,0.0,0.0,0.0,33.0,353.0,0.0,0.0,0.0,0.0,Y,5.0,1200.0,1200.0,1920.0,5.0,925750.0,129636.0,0.0,3.0,51.0,1.0,0.0
10309,7534.0,109.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,7000.0,0.0,1500.0,0.0,0.0,0.0,0.0,35.0,200.0,0.0,0.0,0.0,0.0,Y,5.0,202.0,202.0,1920.0,5.0,922870.0,129657.0,0.0,3.0,51.0,0.0,0.0
10309,7577.0,112.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,,6600.0,0.0,1500.0,0.0,0.0,0.0,0.0,60.0,110.0,0.0,0.0,0.0,0.0,Y,5.0,8476.0,8476.0,1920.0,5.0,920242.0,129658.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,331.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,5607.0,0.0,1500.0,0.0,0.0,0.0,0.0,47.0,114.0,0.0,0.0,0.0,0.0,Y,5.0,4635.0,4635.0,1920.0,5.0,922572.0,129667.0,0.0,3.0,51.0,0.0,0.0
10309,7572.0,91.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,,3080.0,0.0,1500.0,0.0,0.0,0.0,0.0,20.0,154.0,0.0,0.0,0.0,0.0,Y,5.0,2466.0,2466.0,1920.0,5.0,919382.0,129668.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,326.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,1.0,,5850.0,3483.0,3483.0,0.0,0.0,2.0,2.0,50.0,117.0,0.0,0.0,0.0,1.0,N,5.0,5127.0,5127.0,1920.0,5.0,922691.0,129670.0,0.0,3.0,51.0,0.0,0.0
10309,7558.0,1.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,X,109394.0,0.0,1500.0,0.0,0.0,0.0,0.0,857.0,150.0,0.0,0.0,0.0,0.0,Y,5.0,16740.0,16740.0,1920.0,5.0,921509.0,129690.0,0.0,3.0,51.0,1.0,0.0
10309,7534.0,330.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,5384.0,0.0,1500.0,0.0,0.0,0.0,0.0,47.0,116.0,0.0,0.0,0.0,0.0,Y,5.0,4686.0,4686.0,1920.0,5.0,922581.0,129714.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,327.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,1.0,,5850.0,3483.0,3483.0,0.0,0.0,2.0,2.0,50.0,117.0,0.0,0.0,0.0,1.0,N,5.0,5127.0,5127.0,1920.0,5.0,922698.0,129719.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,119.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,5525.0,0.0,1500.0,0.0,0.0,0.0,0.0,31.0,149.0,0.0,0.0,0.0,0.0,Y,5.0,187.0,187.0,1920.0,5.0,923150.0,129748.0,0.0,3.0,51.0,0.0,0.0
10309,7580.0,17.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,M1-1,1.0,0.0,11.0,,204523.0,0.0,1500.0,0.0,0.0,0.0,0.0,324.0,460.0,0.0,0.0,0.0,0.0,Y,4.0,1460700.0,1460700.0,1920.0,5.0,918638.0,129766.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,135.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,8040.0,0.0,1500.0,0.0,0.0,0.0,0.0,40.0,201.0,0.0,0.0,0.0,0.0,N,5.0,1260.0,1260.0,1920.0,5.0,923456.0,129769.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,305.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,41600.0,0.0,1500.0,0.0,0.0,0.0,0.0,30.0,1055.0,0.0,0.0,0.0,0.0,Y,5.0,410.0,410.0,1920.0,5.0,922519.0,129774.0,0.0,3.0,51.0,0.0,0.0
10309,7534.0,328.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,7D,R3X,1.0,0.0,1.0,,7340.0,3607.0,3607.0,0.0,0.0,2.0,2.0,47.0,117.0,0.0,0.0,0.0,1.0,Y,5.0,6383.0,6383.0,1920.0,5.0,922711.0,129775.0,0.0,3.0,51.0,0.0,0.0
10309,7558.0,20.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,C,365911.0,0.0,1500.0,0.0,0.0,0.0,0.0,292.0,1024.0,0.0,0.0,0.0,0.0,Y,5.0,33600.0,33600.0,1920.0,5.0,921276.0,129784.0,0.0,3.0,51.0,1.0,0.0
10309,6805.0,24.0,3.0,31.0,51.0,E151,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,C,98060.0,0.0,1500.0,0.0,0.0,0.0,0.0,308.0,320.0,0.0,0.0,0.0,0.0,Y,5.0,27155.0,27155.0,1920.0,5.0,925595.0,129794.0,0.0,3.0,51.0,1.0,0.0
10309,7632.0,24.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,M1-1,1.0,0.0,11.0,,12283.0,0.0,1500.0,0.0,0.0,0.0,0.0,65.0,189.09,0.0,0.0,0.0,0.0,N,2.0,102150.0,102150.0,1920.0,5.0,917617.0,129799.0,0.0,3.0,51.0,0.0,0.0
10309,7632.0,50.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,M1-1,1.0,0.0,11.0,,125900.0,0.0,1500.0,0.0,0.0,0.0,0.0,620.0,1134.75,0.0,0.0,0.0,0.0,Y,5.0,924750.0,924750.0,1920.0,5.0,917169.0,129869.0,0.0,3.0,51.0,1.0,0.0
10309,7702.0,38.0,3.0,31.0,51.0,E151,123.0,800.0,5.0,7D,R3X,1.0,0.0,10.0,,19200.0,0.0,1500.0,0.0,0.0,0.0,0.0,89.0,282.0,0.0,0.0,0.0,0.0,Y,5.0,237150.0,237150.0,1920.0,5.0,924227.0,129887.0,0.0,3.0,51.0,0.0,0.0
10309,7702.0,308.0,3.0,31.0,51.0,E151,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,263.0,0.0,1500.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,Y,5.0,60.0,60.0,1920.0,5.0,924419.0,129901.0,0.0,3.0,51.0,0.0,0.0
10309,7558.0,435.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,PARK,0.0,0.0,9.0,C,1305.0,0.0,1500.0,0.0,0.0,0.0,0.0,648.0,2.0,0.0,0.0,0.0,0.0,Y,5.0,24300.0,24300.0,1920.0,5.0,921573.0,129917.0,0.0,3.0,51.0,0.0,0.0
10309,7577.0,102.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,,1100.0,0.0,1500.0,0.0,0.0,0.0,0.0,10.0,110.0,0.0,0.0,0.0,0.0,Y,8.0,160.0,160.0,1920.0,5.0,920277.0,129929.0,0.0,3.0,51.0,0.0,0.0
10309,6751.0,207.0,3.0,31.0,51.0,E151,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,C,22000.0,0.0,1500.0,0.0,0.0,0.0,0.0,100.0,222.0,0.0,0.0,0.0,0.0,Y,6.0,5940.0,5940.0,1920.0,5.0,926550.0,129957.0,0.0,3.0,51.0,1.0,0.0
10309,7702.0,50.0,3.0,31.0,51.0,E151,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,192.0,0.0,1500.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,Y,6.0,3150.0,3150.0,1920.0,5.0,924387.0,129992.0,0.0,3.0,51.0,0.0,0.0
10309,6805.0,136.0,3.0,31.0,51.0,E151,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,,4320.0,0.0,1500.0,0.0,0.0,0.0,0.0,90.0,48.0,0.0,0.0,0.0,0.0,Y,6.0,467.0,467.0,1920.0,5.0,925613.0,130117.0,0.0,3.0,51.0,0.0,0.0
10309,6810.0,28.0,3.0,31.0,51.0,E151,123.0,800.0,5.0,7D,R3X,1.0,0.0,11.0,X,8124.0,0.0,1500.0,0.0,0.0,0.0,0.0,70.0,126.0,0.0,0.0,0.0,0.0,Y,6.0,13962.0,13962.0,1920.0,5.0,925190.0,130130.0,0.0,3.0,51.0,0.0,0.0
10309,7577.0,86.0,3.0,31.0,51.0,L076,123.0,800.0,5.0,8E,R3X,1.0,0.0,11.0,,6720.0,0.0,1500.0,0.0,0.0,0.0,0.0,60.0,110.0,0.0,0.0,0.0,0.0,Y,5.0,8536.0,8536.0,1920.0,5.0,920308.0,130171.0,0.0,3.0,51.0,0.0,0.0
